scenario_name,replicate_id,c_index,duration_sec,ghost_estimator,survival_model,error,variable,relevance_score,relevance_rank
NonLinear_Corr_RSF_RFGhost,0,0.7248552434055329,0.8237531185150146,rf,rsf,,X3,686.9932820965242,3
NonLinear_Corr_RSF_RFGhost,0,0.7248552434055329,0.8237531185150146,rf,rsf,,X4,121.57131410980689,4
NonLinear_Corr_RSF_RFGhost,0,0.7248552434055329,0.8237531185150146,rf,rsf,,X5,62.47106788250128,5
NonLinear_Corr_RSF_RFGhost,1,0.7537446903644087,0.9312682151794434,rf,rsf,,X1,1514.5930280464615,2
NonLinear_Corr_RSF_RFGhost,1,0.7537446903644087,0.9312682151794434,rf,rsf,,X2,2580.4624795713044,1
NonLinear_Corr_RSF_RFGhost,1,0.7537446903644087,0.9312682151794434,rf,rsf,,X3,887.1587221744292,3
NonLinear_Corr_RSF_RFGhost,1,0.7537446903644087,0.9312682151794434,rf,rsf,,X4,96.3220507817354,4
NonLinear_Corr_RSF_RFGhost,1,0.7537446903644087,0.9312682151794434,rf,rsf,,X5,39.13365744738422,5
NonLinear_Corr_RSF_RFGhost,2,0.7439038351459645,0.9042313098907471,rf,rsf,,X1,1873.0231489434427,2
NonLinear_Corr_RSF_RFGhost,2,0.7439038351459645,0.9042313098907471,rf,rsf,,X2,2738.4002083891814,1
NonLinear_Corr_RSF_RFGhost,2,0.7439038351459645,0.9042313098907471,rf,rsf,,X3,377.3304961160699,3
NonLinear_Corr_RSF_RFGhost,2,0.7439038351459645,0.9042313098907471,rf,rsf,,X4,85.27238377058998,4
NonLinear_Corr_RSF_RFGhost,2,0.7439038351459645,0.9042313098907471,rf,rsf,,X5,27.048031104821888,5
NonLinear_Corr_RSF_RFGhost,3,0.6956720861002977,0.7395143508911133,rf,rsf,,X1,1878.6645111000266,2
NonLinear_Corr_RSF_RFGhost,3,0.6956720861002977,0.7395143508911133,rf,rsf,,X2,2872.7589060203004,1
NonLinear_Corr_RSF_RFGhost,3,0.6956720861002977,0.7395143508911133,rf,rsf,,X3,442.6704526248352,3
NonLinear_Corr_RSF_RFGhost,3,0.6956720861002977,0.7395143508911133,rf,rsf,,X4,183.44294577493832,4
NonLinear_Corr_RSF_RFGhost,3,0.6956720861002977,0.7395143508911133,rf,rsf,,X5,36.226373606865636,5
NonLinear_Corr_RSF_RFGhost,4,0.7409292035398231,0.7495112419128418,rf,rsf,,X1,2695.7230206332733,1
NonLinear_Corr_RSF_RFGhost,4,0.7409292035398231,0.7495112419128418,rf,rsf,,X2,2173.5636136355633,2
NonLinear_Corr_RSF_RFGhost,4,0.7409292035398231,0.7495112419128418,rf,rsf,,X3,642.33160775374,3
NonLinear_Corr_RSF_RFGhost,4,0.7409292035398231,0.7495112419128418,rf,rsf,,X4,43.92503358617035,4
NonLinear_Corr_RSF_RFGhost,4,0.7409292035398231,0.7495112419128418,rf,rsf,,X5,38.54617363342505,5
NonLinear_Corr_RSF_RFGhost,5,0.7588242238224531,0.7354488372802734,rf,rsf,,X1,1371.4815209752999,2
NonLinear_Corr_RSF_RFGhost,5,0.7588242238224531,0.7354488372802734,rf,rsf,,X2,1914.5752546076064,1
NonLinear_Corr_RSF_RFGhost,5,0.7588242238224531,0.7354488372802734,rf,rsf,,X3,511.0087919490731,3
NonLinear_Corr_RSF_RFGhost,5,0.7588242238224531,0.7354488372802734,rf,rsf,,X4,27.81040646181226,5
NonLinear_Corr_RSF_RFGhost,5,0.7588242238224531,0.7354488372802734,rf,rsf,,X5,53.298826010282916,4
NonLinear_Corr_RSF_RFGhost,6,0.7359210231097151,0.7667076587677002,rf,rsf,,X1,2163.7742989095213,2
NonLinear_Corr_RSF_RFGhost,6,0.7359210231097151,0.7667076587677002,rf,rsf,,X2,2864.3006946941737,1
NonLinear_Corr_RSF_RFGhost,6,0.7359210231097151,0.7667076587677002,rf,rsf,,X3,252.00495649743746,3
NonLinear_Corr_RSF_RFGhost,6,0.7359210231097151,0.7667076587677002,rf,rsf,,X4,49.5283734585659,4
NonLinear_Corr_RSF_RFGhost,6,0.7359210231097151,0.7667076587677002,rf,rsf,,X5,20.833401017343352,5
NonLinear_Corr_RSF_RFGhost,7,0.7378484220225754,0.720029354095459,rf,rsf,,X1,1822.2626687054085,1
NonLinear_Corr_RSF_RFGhost,7,0.7378484220225754,0.720029354095459,rf,rsf,,X2,1441.5317263838986,2
NonLinear_Corr_RSF_RFGhost,7,0.7378484220225754,0.720029354095459,rf,rsf,,X3,741.8960923705464,3
NonLinear_Corr_RSF_RFGhost,7,0.7378484220225754,0.720029354095459,rf,rsf,,X4,40.85221279922914,5
NonLinear_Corr_RSF_RFGhost,7,0.7378484220225754,0.720029354095459,rf,rsf,,X5,109.9930531414405,4
NonLinear_Corr_RSF_RFGhost,8,0.7377717391304348,0.7668218612670898,rf,rsf,,X1,1944.4702600219653,1
NonLinear_Corr_RSF_RFGhost,8,0.7377717391304348,0.7668218612670898,rf,rsf,,X2,1831.2773446596118,2
NonLinear_Corr_RSF_RFGhost,8,0.7377717391304348,0.7668218612670898,rf,rsf,,X3,405.3754643963239,3
NonLinear_Corr_RSF_RFGhost,8,0.7377717391304348,0.7668218612670898,rf,rsf,,X4,146.4715429128137,4
NonLinear_Corr_RSF_RFGhost,8,0.7377717391304348,0.7668218612670898,rf,rsf,,X5,25.84280115452875,5
NonLinear_Corr_RSF_RFGhost,9,0.737147084206633,0.7665998935699463,rf,rsf,,X1,2215.203213344883,1
NonLinear_Corr_RSF_RFGhost,9,0.737147084206633,0.7665998935699463,rf,rsf,,X2,1466.8590841307278,2
NonLinear_Corr_RSF_RFGhost,9,0.737147084206633,0.7665998935699463,rf,rsf,,X3,307.80083115743287,3
NonLinear_Corr_RSF_RFGhost,9,0.737147084206633,0.7665998935699463,rf,rsf,,X4,22.694516240009648,5
NonLinear_Corr_RSF_RFGhost,9,0.737147084206633,0.7665998935699463,rf,rsf,,X5,113.17101190639049,4
NonLinear_Corr_RSF_RFGhost,10,0.7404981873465092,0.7320923805236816,rf,rsf,,X1,1203.4157321070027,2
NonLinear_Corr_RSF_RFGhost,10,0.7404981873465092,0.7320923805236816,rf,rsf,,X2,1744.7921144519185,1
NonLinear_Corr_RSF_RFGhost,10,0.7404981873465092,0.7320923805236816,rf,rsf,,X3,655.0131254408474,3
NonLinear_Corr_RSF_RFGhost,10,0.7404981873465092,0.7320923805236816,rf,rsf,,X4,22.989990096172882,5
NonLinear_Corr_RSF_RFGhost,10,0.7404981873465092,0.7320923805236816,rf,rsf,,X5,31.93273602443523,4
NonLinear_Corr_RSF_RFGhost,11,0.7528192277024718,0.7664163112640381,rf,rsf,,X1,1626.0222578000398,2
NonLinear_Corr_RSF_RFGhost,11,0.7528192277024718,0.7664163112640381,rf,rsf,,X2,3378.077927236883,1
NonLinear_Corr_RSF_RFGhost,11,0.7528192277024718,0.7664163112640381,rf,rsf,,X3,927.8608785940497,3
NonLinear_Corr_RSF_RFGhost,11,0.7528192277024718,0.7664163112640381,rf,rsf,,X4,29.361591843009567,5
NonLinear_Corr_RSF_RFGhost,11,0.7528192277024718,0.7664163112640381,rf,rsf,,X5,61.62266132753973,4
NonLinear_Corr_RSF_RFGhost,12,0.7483158475980122,0.735999345779419,rf,rsf,,X1,2220.8828529111233,2
NonLinear_Corr_RSF_RFGhost,12,0.7483158475980122,0.735999345779419,rf,rsf,,X2,4485.809804763974,1
NonLinear_Corr_RSF_RFGhost,12,0.7483158475980122,0.735999345779419,rf,rsf,,X3,461.5595489531216,3
NonLinear_Corr_RSF_RFGhost,12,0.7483158475980122,0.735999345779419,rf,rsf,,X4,156.6757066996596,4
NonLinear_Corr_RSF_RFGhost,12,0.7483158475980122,0.735999345779419,rf,rsf,,X5,26.206950204797096,5
NonLinear_Corr_RSF_RFGhost,13,0.6914094114926581,0.8839399814605713,rf,rsf,,X1,2268.6928447936593,1
NonLinear_Corr_RSF_RFGhost,13,0.6914094114926581,0.8839399814605713,rf,rsf,,X2,2030.6615651781217,2
NonLinear_Corr_RSF_RFGhost,13,0.6914094114926581,0.8839399814605713,rf,rsf,,X3,531.9181049072089,3
NonLinear_Corr_RSF_RFGhost,13,0.6914094114926581,0.8839399814605713,rf,rsf,,X4,97.07690026474614,4
NonLinear_Corr_RSF_RFGhost,13,0.6914094114926581,0.8839399814605713,rf,rsf,,X5,29.949907158468978,5
NonLinear_Corr_RSF_RFGhost,14,0.73760092272203,0.8507354259490967,rf,rsf,,X1,1236.4089049998731,2
NonLinear_Corr_RSF_RFGhost,14,0.73760092272203,0.8507354259490967,rf,rsf,,X2,2115.8433312330226,1
NonLinear_Corr_RSF_RFGhost,14,0.73760092272203,0.8507354259490967,rf,rsf,,X3,336.19750848031543,3
NonLinear_Corr_RSF_RFGhost,14,0.73760092272203,0.8507354259490967,rf,rsf,,X4,46.03539267569535,5
NonLinear_Corr_RSF_RFGhost,14,0.73760092272203,0.8507354259490967,rf,rsf,,X5,79.54762862931825,4
NonLinear_Corr_RSF_RFGhost,15,0.7061678702497928,0.7683348655700684,rf,rsf,,X1,1424.219698116672,2
NonLinear_Corr_RSF_RFGhost,15,0.7061678702497928,0.7683348655700684,rf,rsf,,X2,2093.248490074147,1
NonLinear_Corr_RSF_RFGhost,15,0.7061678702497928,0.7683348655700684,rf,rsf,,X3,249.94978545480632,3
NonLinear_Corr_RSF_RFGhost,15,0.7061678702497928,0.7683348655700684,rf,rsf,,X4,132.0264915827788,4
NonLinear_Corr_RSF_RFGhost,15,0.7061678702497928,0.7683348655700684,rf,rsf,,X5,87.50560876525773,5
NonLinear_Corr_RSF_RFGhost,16,0.7392057261602402,0.8852384090423584,rf,rsf,,X1,2125.32906940054,1
NonLinear_Corr_RSF_RFGhost,16,0.7392057261602402,0.8852384090423584,rf,rsf,,X2,1973.7203155316952,2
NonLinear_Corr_RSF_RFGhost,16,0.7392057261602402,0.8852384090423584,rf,rsf,,X3,838.5099336016857,3
NonLinear_Corr_RSF_RFGhost,16,0.7392057261602402,0.8852384090423584,rf,rsf,,X4,45.91596198025631,4
NonLinear_Corr_RSF_RFGhost,16,0.7392057261602402,0.8852384090423584,rf,rsf,,X5,21.619043621275388,5
NonLinear_Corr_RSF_RFGhost,17,0.7365426197792193,1.097646951675415,rf,rsf,,X1,2744.3141411889997,1
NonLinear_Corr_RSF_RFGhost,17,0.7365426197792193,1.097646951675415,rf,rsf,,X2,2337.1948193055355,2
NonLinear_Corr_RSF_RFGhost,17,0.7365426197792193,1.097646951675415,rf,rsf,,X3,778.6047307798018,3
NonLinear_Corr_RSF_RFGhost,17,0.7365426197792193,1.097646951675415,rf,rsf,,X4,23.28462574680246,4
NonLinear_Corr_RSF_RFGhost,17,0.7365426197792193,1.097646951675415,rf,rsf,,X5,19.952146417948256,5
NonLinear_Corr_RSF_RFGhost,18,0.7687867813490267,1.1356635093688965,rf,rsf,,X1,2242.8194500525237,1
NonLinear_Corr_RSF_RFGhost,18,0.7687867813490267,1.1356635093688965,rf,rsf,,X2,1878.8724391340704,2
NonLinear_Corr_RSF_RFGhost,18,0.7687867813490267,1.1356635093688965,rf,rsf,,X3,592.4947873139092,3
NonLinear_Corr_RSF_RFGhost,18,0.7687867813490267,1.1356635093688965,rf,rsf,,X4,38.381255584369526,5
NonLinear_Corr_RSF_RFGhost,18,0.7687867813490267,1.1356635093688965,rf,rsf,,X5,71.16568640691027,4
NonLinear_Corr_RSF_RFGhost,19,0.7544188224277186,0.9503800868988037,rf,rsf,,X1,1126.5475003725091,2
NonLinear_Corr_RSF_RFGhost,19,0.7544188224277186,0.9503800868988037,rf,rsf,,X2,2779.4488650947224,1
NonLinear_Corr_RSF_RFGhost,19,0.7544188224277186,0.9503800868988037,rf,rsf,,X3,352.5707933098756,3
NonLinear_Corr_RSF_RFGhost,19,0.7544188224277186,0.9503800868988037,rf,rsf,,X4,89.99997819706022,5
NonLinear_Corr_RSF_RFGhost,19,0.7544188224277186,0.9503800868988037,rf,rsf,,X5,92.1184608061343,4
NonLinear_Corr_RSF_RFGhost,20,0.7331956870841936,0.9185659885406494,rf,rsf,,X1,2179.447231699168,2
NonLinear_Corr_RSF_RFGhost,20,0.7331956870841936,0.9185659885406494,rf,rsf,,X2,2186.0770964591034,1
NonLinear_Corr_RSF_RFGhost,20,0.7331956870841936,0.9185659885406494,rf,rsf,,X3,349.15094573531593,3
NonLinear_Corr_RSF_RFGhost,20,0.7331956870841936,0.9185659885406494,rf,rsf,,X4,30.615659199284007,4
NonLinear_Corr_RSF_RFGhost,20,0.7331956870841936,0.9185659885406494,rf,rsf,,X5,24.425256670742364,5
NonLinear_Corr_RSF_RFGhost,21,0.7321344060577378,1.7638771533966064,rf,rsf,,X1,2560.5317511103003,1
NonLinear_Corr_RSF_RFGhost,21,0.7321344060577378,1.7638771533966064,rf,rsf,,X2,1434.3045650155082,2
NonLinear_Corr_RSF_RFGhost,21,0.7321344060577378,1.7638771533966064,rf,rsf,,X3,283.0687819188659,3
NonLinear_Corr_RSF_RFGhost,21,0.7321344060577378,1.7638771533966064,rf,rsf,,X4,27.337065880989204,4
NonLinear_Corr_RSF_RFGhost,21,0.7321344060577378,1.7638771533966064,rf,rsf,,X5,26.1998968934485,5
NonLinear_Corr_RSF_RFGhost,22,0.7698839851692382,1.954751968383789,rf,rsf,,X1,1210.7654174397458,2
NonLinear_Corr_RSF_RFGhost,22,0.7698839851692382,1.954751968383789,rf,rsf,,X2,2835.2613876698156,1
NonLinear_Corr_RSF_RFGhost,22,0.7698839851692382,1.954751968383789,rf,rsf,,X3,342.3991571911311,3
NonLinear_Corr_RSF_RFGhost,22,0.7698839851692382,1.954751968383789,rf,rsf,,X4,17.68097951707034,5
NonLinear_Corr_RSF_RFGhost,22,0.7698839851692382,1.954751968383789,rf,rsf,,X5,29.440953387723123,4
NonLinear_Corr_RSF_RFGhost,23,0.7659551176792556,2.0064995288848877,rf,rsf,,X1,2516.87564889713,2
NonLinear_Corr_RSF_RFGhost,23,0.7659551176792556,2.0064995288848877,rf,rsf,,X2,3014.6258670738302,1
NonLinear_Corr_RSF_RFGhost,23,0.7659551176792556,2.0064995288848877,rf,rsf,,X3,794.0403586240407,3
NonLinear_Corr_RSF_RFGhost,23,0.7659551176792556,2.0064995288848877,rf,rsf,,X4,87.30243337138644,4
NonLinear_Corr_RSF_RFGhost,23,0.7659551176792556,2.0064995288848877,rf,rsf,,X5,38.19080240278078,5
NonLinear_Corr_RSF_RFGhost,24,0.7259631490787269,2.0869715213775635,rf,rsf,,X1,1419.495917809482,2
NonLinear_Corr_RSF_RFGhost,24,0.7259631490787269,2.0869715213775635,rf,rsf,,X2,3723.933913967904,1
NonLinear_Corr_RSF_RFGhost,24,0.7259631490787269,2.0869715213775635,rf,rsf,,X3,836.4794157130468,3
NonLinear_Corr_RSF_RFGhost,24,0.7259631490787269,2.0869715213775635,rf,rsf,,X4,109.95273956861858,5
NonLinear_Corr_RSF_RFGhost,24,0.7259631490787269,2.0869715213775635,rf,rsf,,X5,270.25746460600635,4
NonLinear_Corr_RSF_RFGhost,25,0.7541874151199638,1.8712444305419922,rf,rsf,,X1,1016.3502035559183,2
NonLinear_Corr_RSF_RFGhost,25,0.7541874151199638,1.8712444305419922,rf,rsf,,X2,3792.542679763263,1
NonLinear_Corr_RSF_RFGhost,25,0.7541874151199638,1.8712444305419922,rf,rsf,,X3,809.4290041136438,3
NonLinear_Corr_RSF_RFGhost,25,0.7541874151199638,1.8712444305419922,rf,rsf,,X4,57.06613795748542,4
NonLinear_Corr_RSF_RFGhost,25,0.7541874151199638,1.8712444305419922,rf,rsf,,X5,54.4471926697281,5
NonLinear_Corr_RSF_RFGhost,26,0.7369777080766214,1.92600679397583,rf,rsf,,X1,3579.6128932288343,1
NonLinear_Corr_RSF_RFGhost,26,0.7369777080766214,1.92600679397583,rf,rsf,,X2,2301.6900026385965,2
NonLinear_Corr_RSF_RFGhost,26,0.7369777080766214,1.92600679397583,rf,rsf,,X3,271.66453350343824,3
NonLinear_Corr_RSF_RFGhost,26,0.7369777080766214,1.92600679397583,rf,rsf,,X4,79.06678589788022,4
NonLinear_Corr_RSF_RFGhost,26,0.7369777080766214,1.92600679397583,rf,rsf,,X5,66.11054605852833,5
NonLinear_Corr_RSF_RFGhost,27,0.7594391833722789,2.023223638534546,rf,rsf,,X1,1480.5877900617247,2
NonLinear_Corr_RSF_RFGhost,27,0.7594391833722789,2.023223638534546,rf,rsf,,X2,1723.357192767883,1
NonLinear_Corr_RSF_RFGhost,27,0.7594391833722789,2.023223638534546,rf,rsf,,X3,891.1920113577326,3
NonLinear_Corr_RSF_RFGhost,27,0.7594391833722789,2.023223638534546,rf,rsf,,X4,63.509616147233146,4
NonLinear_Corr_RSF_RFGhost,27,0.7594391833722789,2.023223638534546,rf,rsf,,X5,56.66209348020462,5
NonLinear_Corr_RSF_RFGhost,28,0.7581721915285451,1.9013936519622803,rf,rsf,,X1,2139.636955638491,1
NonLinear_Corr_RSF_RFGhost,28,0.7581721915285451,1.9013936519622803,rf,rsf,,X2,2033.7444167245035,2
NonLinear_Corr_RSF_RFGhost,28,0.7581721915285451,1.9013936519622803,rf,rsf,,X3,605.5725553376687,3
NonLinear_Corr_RSF_RFGhost,28,0.7581721915285451,1.9013936519622803,rf,rsf,,X4,10.111394515051593,5
NonLinear_Corr_RSF_RFGhost,28,0.7581721915285451,1.9013936519622803,rf,rsf,,X5,22.785497723469348,4
NonLinear_Corr_RSF_RFGhost,29,0.7267784846732215,1.9308090209960938,rf,rsf,,X1,3077.1541806652385,1
NonLinear_Corr_RSF_RFGhost,29,0.7267784846732215,1.9308090209960938,rf,rsf,,X2,1350.669375178793,2
NonLinear_Corr_RSF_RFGhost,29,0.7267784846732215,1.9308090209960938,rf,rsf,,X3,240.0217565491257,3
NonLinear_Corr_RSF_RFGhost,29,0.7267784846732215,1.9308090209960938,rf,rsf,,X4,11.066974816806175,5
NonLinear_Corr_RSF_RFGhost,29,0.7267784846732215,1.9308090209960938,rf,rsf,,X5,74.018367821772,4
